adjmatrix_key,resp_status,age,religion,caste,speakother,kannada,tamil,telugu,hindi,urdu,english,educ,villagenative,workflag,savings,electioncard,rationcard,mothertongue_2,Y,Z
14,3,19,1,1,1,1,0,0,0,0,0,7,1,2,2,3,1,6,0,0
15,3,41,1,1,1,1,0,0,0,0,0,2,1,1,1,1,1,6,0,1
19,1,35,1,1,1,1,0,0,0,0,0,4,1,1,1,1,1,6,0,1
23,1,45,1,1,1,1,0,0,0,0,0,4,1,1,1,1,1,6,0,1
24,2,40,1,1,1,1,0,0,0,0,0,7,1,2,1,1,1,6,1,0
25,3,18,1,1,1,1,0,0,0,0,1,12,1,2,2,3,1,6,0,0
48,1,42,1,4,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
50,3,19,1,4,2,0,0,0,0,0,0,10,1,2,1,3,1,2,0,0
75,1,40,1,4,1,0,0,1,0,0,0,2,1,1,1,1,3,2,0,1
84,1,58,1,2,1,1,0,0,0,0,0,6,1,2,1,1,1,6,0,1
86,3,32,1,2,1,1,0,0,0,0,0,7,1,1,1,1,1,6,0,1
103,1,54,1,3,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
106,3,22,1,3,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,0
107,1,48,1,4,1,0,0,1,0,0,0,16,1,2,1,1,3,2,1,1
109,3,25,1,4,1,0,1,1,0,0,0,12,1,1,1,1,3,2,0,1
114,1,60,1,4,1,0,0,1,0,0,0,4,1,2,2,1,1,2,0,1
116,3,32,1,4,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
119,3,28,1,4,1,0,0,1,0,0,0,13,1,1,2,1,1,2,0,1
128,1,37,1,4,1,0,0,1,1,0,0,8,1,1,1,1,1,2,0,1
140,1,40,1,3,1,1,0,0,0,0,0,10,1,1,1,1,1,6,0,1
143,3,32,1,3,1,1,0,0,0,0,0,4,1,1,1,1,1,6,0,1
146,1,50,1,3,1,1,0,0,0,0,0,10,1,2,2,1,1,6,0,1
149,3,20,1,3,1,1,0,0,0,0,0,10,1,2,2,1,1,6,0,0
156,1,63,1,1,1,0,0,1,0,0,1,10,1,2,1,1,1,2,0,1
160,1,45,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
162,3,20,1,3,1,0,0,1,0,0,0,10,1,2,1,3,1,2,1,0
170,1,90,1,2,1,0,0,1,0,0,0,1,1,2,2,1,1,2,0,1
172,3,43,1,2,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
202,1,52,1,4,1,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
204,3,18,1,4,1,0,0,1,0,0,0,12,1,2,2,1,1,2,0,0
227,1,35,1,3,1,1,0,0,0,0,1,12,1,1,1,1,3,6,0,1
228,2,25,1,3,1,1,0,0,0,0,0,7,1,2,2,1,3,6,0,0
232,1,50,1,3,1,1,0,0,0,0,0,16,1,1,1,1,1,6,0,1
234,3,26,1,3,1,1,0,0,0,0,0,9,1,1,2,1,1,6,0,1
245,1,40,1,4,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
268,2,26,1,3,1,0,0,1,0,0,0,14,1,2,1,1,1,2,0,0
271,1,27,1,2,1,1,0,0,0,0,0,10,1,1,2,1,1,6,0,1
275,1,65,1,2,1,1,0,0,0,0,0,4,1,1,2,1,1,6,0,1
277,3,40,1,2,1,0,1,1,1,0,0,16,1,1,1,1,1,2,0,1
289,1,60,1,2,1,1,0,0,0,0,0,7,1,1,1,1,1,6,0,1
291,3,35,1,2,1,1,0,0,0,0,0,7,1,2,1,1,1,6,1,0
295,3,25,1,2,1,1,0,0,0,0,0,14,1,1,1,1,1,6,0,1
300,1,35,1,1,1,0,0,1,0,0,0,16,1,1,1,1,1,2,1,0
309,1,26,1,3,1,0,0,1,0,0,0,4,1,1,2,2,1,2,0,0
311,2,45,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
313,1,45,1,1,1,1,0,0,0,0,0,7,1,1,2,1,1,6,0,1
325,1,45,2,3,1,1,0,0,1,0,0,4,1,1,1,1,1,7,0,1
336,1,55,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
340,3,18,1,3,1,1,0,0,0,0,0,10,1,2,2,1,1,6,0,0
343,1,55,1,2,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
359,2,40,1,3,1,0,0,1,0,0,0,16,1,2,1,1,1,2,1,0
372,1,35,1,4,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,0
373,3,18,1,4,1,0,0,1,0,0,0,16,1,2,1,3,1,2,0,0
389,1,55,1,4,1,0,0,1,0,0,0,6,1,1,1,1,1,2,0,1
404,1,28,1,4,1,0,0,1,0,0,0,5,1,1,1,1,1,2,0,1
406,1,37,1,4,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
414,1,65,1,4,1,0,0,1,0,0,0,3,1,1,2,1,1,2,0,1
416,3,28,1,4,2,0,0,0,0,0,0,9,1,2,1,1,1,2,1,0
417,3,24,1,4,2,0,0,0,0,0,0,9,1,2,2,1,1,2,0,0
436,3,28,1,4,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
449,2,32,1,4,1,0,0,1,0,0,0,5,1,2,1,1,1,2,1,0
458,2,42,1,4,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,0
464,1,40,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
486,1,50,1,2,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
498,1,48,1,3,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
527,1,32,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
534,1,69,1,2,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
543,1,35,1,3,1,0,0,1,0,0,0,6,1,1,1,1,1,2,0,1
547,1,35,1,3,1,0,0,1,0,0,0,6,1,1,1,1,1,2,0,1
551,1,50,1,3,1,1,1,0,0,0,0,7,1,1,1,1,1,6,0,1
554,1,55,1,4,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
557,3,20,1,4,2,0,0,0,0,0,0,14,1,2,1,3,1,2,1,0
558,1,35,1,4,1,0,0,1,0,0,0,7,1,1,1,1,1,2,0,1
562,1,50,1,4,1,0,0,1,0,0,0,13,1,1,1,1,3,2,0,1
593,1,50,1,3,1,1,0,0,0,0,0,4,1,1,2,1,1,6,0,1
595,3,25,1,3,1,0,0,1,1,0,1,12,1,1,2,1,1,2,0,1
596,3,24,1,3,1,1,0,0,0,0,0,10,1,1,2,1,3,6,0,0
597,3,21,1,3,1,1,0,0,0,0,0,10,1,2,2,3,1,6,0,0
609,1,48,1,3,1,1,0,0,0,0,0,10,1,1,1,1,1,6,0,1
623,1,56,1,4,1,0,0,1,0,0,0,16,1,2,1,1,1,2,0,1
628,2,48,1,2,1,1,0,0,0,0,0,4,1,1,1,1,1,6,1,0
629,3,37,1,2,1,1,0,0,0,0,0,3,1,1,1,1,1,6,0,1
634,1,37,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
640,1,41,1,4,1,0,0,1,0,0,1,15,1,1,1,1,1,2,0,1
645,3,47,1,4,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
646,1,35,1,2,1,0,0,1,0,0,0,3,1,1,1,1,1,2,0,1
656,1,60,1,3,1,0,0,1,0,0,0,5,1,1,1,1,1,6,0,1
667,1,34,1,3,1,1,0,0,0,0,0,7,1,1,2,1,1,6,0,1
677,1,36,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
682,3,45,1,3,1,0,0,1,0,0,0,5,1,1,1,1,1,2,0,0
683,3,19,1,3,1,0,1,1,1,0,1,13,1,2,1,3,1,2,0,0
691,1,63,1,4,1,0,0,1,1,0,0,15,1,1,2,1,1,2,0,1
693,3,28,1,4,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
696,1,35,1,4,1,0,1,1,1,1,0,10,1,1,1,1,1,2,0,1
708,1,55,1,3,1,1,0,0,0,0,0,9,1,1,2,1,1,6,0,1
711,1,38,1,4,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
715,1,32,1,4,1,0,0,1,0,0,0,15,1,1,1,1,1,2,0,1
724,1,40,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
733,1,32,1,3,1,1,0,0,0,0,0,9,1,1,1,1,1,6,0,1
737,1,55,1,4,1,0,0,1,0,0,0,12,1,1,1,1,3,2,0,1
739,3,22,1,4,1,0,0,1,0,0,1,14,1,2,2,1,3,2,0,0
740,3,48,1,4,1,0,0,1,0,0,0,4,1,1,1,1,1,2,0,1
742,3,22,1,4,2,0,0,0,0,0,0,13,1,2,2,1,3,2,0,0
744,3,40,1,4,1,0,0,1,0,0,0,6,1,1,1,1,3,2,0,1
747,3,38,1,4,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
751,1,48,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
758,1,55,1,4,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
760,3,34,1,4,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
768,2,24,1,2,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,0
776,1,30,1,4,1,0,0,1,0,0,0,13,1,1,1,1,2,2,0,1
786,1,30,1,4,1,0,0,1,0,0,1,13,1,1,1,1,1,2,1,1
787,2,25,1,4,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
797,1,52,1,3,1,1,0,0,0,0,0,9,1,1,1,1,1,6,0,1
811,1,50,1,3,1,0,0,1,0,0,0,8,1,1,1,1,1,2,0,1
837,1,47,1,4,1,0,0,1,1,0,1,13,1,1,1,3,1,2,0,1
852,3,19,3,3,1,1,0,1,1,0,1,15,1,2,1,3,1,999,1,0
853,1,40,1,4,1,0,0,1,0,0,0,7,1,1,2,1,1,2,0,1
887,1,60,1,3,1,0,0,1,0,0,0,16,1,1,1,1,3,2,0,1
889,3,35,1,3,1,0,0,1,0,0,0,9,1,1,1,1,1,2,0,1
893,3,30,1,3,1,0,0,1,0,0,0,9,1,1,1,1,3,2,0,1
897,3,28,1,3,1,0,0,1,0,0,0,7,1,1,1,1,3,2,0,1
900,1,50,1,4,1,0,0,1,0,0,1,10,1,1,1,1,1,2,0,1
920,1,58,1,4,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
922,3,19,1,4,2,0,0,0,0,0,0,9,1,2,2,3,1,2,0,0
925,1,45,1,4,1,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
928,3,18,1,4,2,0,0,0,0,0,0,15,1,2,2,3,1,2,0,0
935,1,60,1,2,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
937,3,25,1,2,1,1,0,0,0,0,0,10,1,1,1,1,1,6,0,1
945,1,35,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
955,1,35,1,3,1,0,0,1,0,0,0,10,1,2,2,1,1,2,0,1
963,1,50,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
965,3,20,1,3,1,0,0,1,0,0,0,9,1,2,2,1,1,2,0,0
969,3,18,1,3,1,0,0,1,0,0,0,12,1,1,2,3,1,2,0,0
973,2,70,1,4,1,0,0,1,0,0,0,16,1,2,2,1,1,2,0,0
981,3,58,1,4,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
983,3,19,1,4,1,0,0,1,0,0,0,12,1,2,1,1,1,2,1,0
984,3,48,1,4,1,0,0,1,0,0,0,6,1,1,1,1,1,2,0,1
999,3,28,1,3,1,0,0,1,0,0,0,10,1,2,1,1,1,2,1,0
1011,1,30,1,1,1,0,0,1,0,0,0,8,1,1,1,1,1,2,0,1
1017,3,18,1,1,1,0,0,1,0,0,0,12,1,2,2,3,3,2,0,0
1021,1,38,1,4,1,0,0,1,0,0,0,12,1,1,1,1,3,2,0,1
1025,1,48,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
1030,1,42,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
1039,1,50,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
1043,3,40,1,3,1,0,0,1,0,0,0,12,1,1,1,1,1,2,0,1
1051,1,52,1,4,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
1061,1,42,1,4,1,0,0,1,0,0,0,13,1,1,1,1,1,2,1,1
1062,2,38,1,4,1,0,0,1,0,0,1,14,1,1,1,1,1,2,1,0
1107,3,30,1,3,1,0,0,1,0,0,0,16,1,1,2,1,1,2,0,1
1110,3,26,1,3,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
1114,1,50,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1117,3,20,1,3,1,0,0,1,0,0,0,12,1,1,2,1,1,2,0,0
1118,3,18,1,3,1,0,0,1,0,0,0,13,1,2,1,3,1,2,1,0
1121,1,43,1,4,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
1124,1,33,1,4,1,1,0,0,0,0,0,12,1,1,1,1,1,6,1,1
1131,1,36,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1146,1,60,1,1,1,0,0,1,0,0,0,4,1,1,1,1,1,2,0,1
1151,3,19,1,1,1,0,0,1,0,0,0,5,1,2,2,3,1,2,0,0
1167,1,60,1,1,1,0,0,1,0,0,0,5,1,1,2,1,1,6,0,1
1171,3,22,1,1,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,0
1172,3,50,1,1,1,1,0,0,0,0,0,5,1,1,2,1,1,6,0,1
1178,1,40,1,3,1,0,0,1,0,0,0,4,1,1,2,1,1,2,0,1
1182,1,35,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1194,1,65,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,1,1
1197,3,30,1,3,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,0
1201,1,60,1,3,1,0,0,1,0,0,0,16,1,1,1,2,1,2,0,1
1204,3,30,1,3,1,0,0,1,0,0,0,10,1,1,2,1,1,2,0,1
1209,1,45,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
1215,3,18,1,4,1,0,0,1,0,0,1,12,1,1,1,3,1,2,1,0
1229,1,50,1,3,2,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
1233,3,18,1,3,2,0,0,0,0,0,0,10,1,2,1,3,1,2,1,0
1234,1,75,1,3,1,0,1,1,0,1,0,1,1,1,1,1,1,2,0,1
1237,3,50,1,3,1,0,0,1,0,0,0,16,1,1,1,1,1,2,0,1
1240,3,19,1,3,1,0,0,1,0,0,0,10,1,2,2,1,3,2,0,0
1242,3,45,1,3,1,0,0,1,0,0,0,6,1,1,2,1,1,2,0,1
1243,3,40,1,3,1,0,0,1,0,0,0,5,1,1,1,1,1,2,1,0
1246,3,20,1,3,2,0,0,0,0,0,0,12,1,2,2,3,3,2,0,0
1248,3,43,1,3,1,0,0,1,0,0,0,5,1,1,2,1,1,2,0,1
1253,3,42,1,3,1,0,0,1,0,0,0,14,1,1,1,1,1,2,1,1
1257,3,40,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,0,1
1260,1,65,1,3,1,1,0,0,0,0,0,16,1,1,2,1,1,6,0,1
1262,3,40,1,3,1,0,0,1,0,0,0,10,1,1,1,1,3,2,1,1
1266,3,38,1,3,1,0,0,1,0,0,0,15,1,1,1,1,1,2,0,1
1269,3,34,1,3,1,0,0,1,0,0,0,10,1,1,1,1,3,2,0,1
1273,1,40,1,2,1,1,0,0,0,0,0,7,1,1,2,1,3,6,0,1
1295,1,55,1,3,1,0,0,1,0,0,1,13,1,1,1,1,1,2,0,1
1297,1,50,1,3,1,0,0,1,0,0,0,8,1,1,2,1,1,2,0,1
1303,3,35,1,3,1,0,0,1,0,0,0,12,1,1,2,1,3,2,0,1
1318,1,50,1,3,1,0,0,1,0,0,0,10,1,1,1,1,1,2,1,1
13,1,58,1,4,2,0,0,0,0,0,0,13,1,2,1,1,1,2,0,1
16,3,19,1,4,2,0,0,0,0,0,0,10,1,2,1,3,3,2,0,0
22,1,50,1,4,2,0,0,0,0,0,0,2,1,1,1,1,1,2,0,1
48,1,46,1,4,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
76,1,52,1,4,2,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
78,3,18,1,4,2,0,0,0,0,0,0,12,1,2,1,3,1,2,1,0
79,1,50,1,4,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
81,3,25,1,4,2,0,0,0,0,0,0,3,1,2,2,1,1,2,0,1
87,1,50,1,4,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
95,1,45,2,4,2,0,0,0,0,0,0,7,1,1,2,1,3,2,0,1
97,3,20,1,4,2,0,0,0,0,0,0,12,1,2,2,3,3,2,0,0
107,3,22,1,4,2,0,0,0,0,0,0,10,1,2,1,3,1,2,1,0
111,1,39,1,4,2,0,0,0,0,0,0,16,1,1,1,1,3,2,0,1
133,1,50,1,4,2,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
139,1,35,1,4,2,0,0,0,0,0,0,9,1,1,2,1,3,2,0,1
145,1,75,1,4,2,0,0,0,0,0,0,10,1,2,2,1,1,2,0,1
148,3,33,1,4,2,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
156,1,62,1,4,2,0,0,0,0,0,0,8,1,1,1,1,1,2,0,1
161,1,32,1,4,2,0,0,0,0,0,0,8,1,1,2,1,1,2,0,1
163,3,30,1,4,1,0,0,0,0,0,1,14,1,1,1,1,1,2,0,1
172,1,35,1,4,2,0,0,0,0,0,0,16,1,1,2,3,3,2,0,1
175,3,50,1,4,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
204,1,48,1,4,2,0,0,0,0,0,0,3,1,1,1,1,1,2,0,1
208,1,50,1,4,2,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
211,3,20,1,4,2,0,0,0,0,0,0,11,1,2,2,3,1,2,0,0
214,1,50,1,4,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
233,1,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,3,2,0,1
237,3,50,1,3,2,0,0,0,0,0,0,16,1,1,1,1,3,2,1,0
262,1,40,1,3,2,0,0,0,0,0,0,2,1,1,1,1,1,2,0,1
266,1,52,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
268,3,30,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
287,1,80,1,3,2,0,0,0,0,0,0,2,1,2,2,1,3,2,0,1
288,3,30,1,3,2,0,0,0,0,0,0,2,1,1,2,1,1,2,0,1
290,3,35,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
295,3,22,1,3,2,0,0,0,0,0,0,11,1,1,2,1,1,2,0,1
298,1,45,1,3,2,0,0,0,0,0,0,16,1,1,2,1,3,2,0,1
310,1,40,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
311,2,33,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
318,1,48,1,3,2,0,0,0,0,0,0,8,1,1,2,1,1,2,0,1
320,1,80,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,0
325,3,25,1,3,2,0,0,0,0,0,0,8,1,1,1,1,1,2,0,1
328,1,50,1,3,2,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
329,2,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
330,3,20,1,3,2,0,0,0,0,0,0,5,1,1,1,3,1,2,1,0
333,1,59,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
335,1,30,1,3,2,0,0,0,0,0,0,7,1,1,2,1,3,2,0,1
338,1,40,1,3,2,0,0,0,0,0,0,2,1,1,1,1,1,2,0,1
352,1,40,1,3,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
355,1,50,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
356,2,40,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
361,1,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
374,1,40,1,4,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
375,2,34,1,4,2,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
378,1,40,1,4,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
382,1,45,1,4,2,0,0,0,0,0,0,6,1,1,2,1,1,2,0,1
388,1,40,1,4,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
389,2,35,1,4,2,0,0,0,0,0,0,10,1,2,1,1,1,2,1,0
409,1,27,1,4,1,0,0,0,0,0,1,10,1,1,2,1,1,2,0,1
439,1,65,1,3,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
440,3,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
463,1,80,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
467,1,50,1,3,2,0,0,0,0,0,0,10,1,1,2,1,1,2,0,1
470,3,21,1,3,1,0,0,0,0,0,1,12,1,2,2,1,1,2,0,0
471,3,19,1,3,2,0,0,0,0,0,0,10,1,2,2,1,1,2,0,0
473,1,40,1,3,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
481,1,38,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
485,1,30,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
497,1,34,1,3,2,0,0,0,0,0,0,13,1,1,1,1,1,2,1,1
501,1,55,1,3,2,0,0,0,0,0,0,3,1,1,2,1,3,2,0,1
503,3,26,1,3,2,0,0,0,0,0,0,10,1,1,1,1,3,2,0,1
509,1,60,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
511,3,28,1,3,2,0,0,0,0,0,0,7,1,1,2,1,1,2,0,1
523,1,45,1,3,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,1
535,1,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
547,1,45,1,1,2,0,0,0,0,0,0,7,1,1,1,1,1,2,0,1
568,1,35,1,3,2,0,0,0,0,0,0,13,1,1,1,1,1,2,0,1
580,1,35,1,3,2,0,0,0,0,0,0,4,1,1,1,1,1,2,1,1
584,3,35,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,0
593,1,35,1,3,2,0,0,0,0,0,0,13,1,1,1,1,3,2,0,1
597,3,30,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
601,1,60,1,3,2,0,0,0,0,0,0,2,1,1,1,1,3,2,0,1
609,2,44,1,3,2,0,0,0,0,0,0,16,1,2,1,1,1,2,1,0
617,1,45,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
625,1,52,1,1,2,0,0,0,0,0,0,8,1,1,1,1,1,2,0,1
629,3,25,1,1,2,0,0,0,0,0,0,16,1,1,2,3,1,2,0,1
630,2,22,1,1,2,0,0,0,0,0,0,11,1,1,1,1,1,2,1,0
631,1,22,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
644,1,40,1,1,2,0,0,0,0,0,0,2,1,1,2,1,1,2,0,1
664,1,30,1,1,2,0,0,0,0,0,0,4,1,1,1,1,1,2,1,1
667,3,26,1,1,2,0,0,0,0,0,0,12,1,1,1,1,1,2,1,0
675,1,50,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
676,2,40,1,1,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
677,3,20,1,1,2,0,0,0,0,0,0,9,1,1,2,1,1,2,0,0
679,1,60,1,1,2,0,0,0,0,0,0,16,1,2,2,1,1,2,0,1
683,1,45,1,1,2,0,0,0,0,0,0,4,1,1,1,1,1,2,0,1
685,1,50,1,1,2,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
687,3,28,1,1,1,0,0,0,1,0,0,4,1,1,2,1,3,2,0,1
702,1,49,1,1,2,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
708,3,38,1,1,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
717,1,30,1,1,2,0,0,0,0,0,0,3,1,1,2,1,1,2,0,1
721,1,45,1,1,2,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
734,1,30,1,1,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,1
737,1,35,1,1,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,1
771,1,60,1,1,2,0,0,0,0,0,0,16,1,1,1,1,3,2,0,1
780,3,34,1,1,2,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
784,3,30,1,1,2,0,0,0,0,0,0,12,1,1,1,1,1,2,1,1
786,1,30,1,1,2,0,0,0,0,0,0,9,1,1,2,1,1,2,0,1
789,1,40,1,1,1,0,0,0,0,0,1,12,1,1,1,1,1,2,1,1
793,1,40,1,1,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
794,2,36,1,1,2,0,0,0,0,0,0,4,1,2,1,1,1,2,1,0
795,3,21,1,1,1,0,0,0,1,0,1,12,1,2,2,3,1,2,0,0
796,3,19,1,1,1,0,0,0,1,0,1,12,1,2,2,3,1,2,0,0
798,1,40,1,1,2,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
802,1,38,1,1,2,0,0,0,0,0,0,3,1,1,1,1,1,2,1,1
814,1,60,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
854,1,40,1,1,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
863,1,46,1,4,2,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
865,3,28,1,4,2,0,0,0,0,0,0,8,1,1,1,1,1,2,0,1
868,1,48,1,4,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
870,3,19,1,4,1,0,0,0,0,0,1,12,1,2,2,3,1,2,0,0
877,2,22,2,3,1,1,0,0,0,0,0,5,1,1,1,2,3,7,1,0
880,2,23,2,3,1,1,0,0,0,0,0,16,1,1,1,3,1,7,1,0
887,1,80,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
889,3,40,1,3,2,0,0,0,0,0,0,4,1,1,1,1,1,2,1,1
897,1,40,1,4,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
902,1,54,1,4,2,0,0,0,0,0,0,9,1,1,1,1,1,2,0,1
917,1,50,1,4,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
931,1,48,1,4,2,0,0,0,0,0,0,10,1,1,1,1,1,2,0,1
935,3,42,1,4,2,0,0,0,0,0,0,11,1,1,1,1,1,2,0,1
964,1,30,1,3,2,0,0,0,0,0,0,4,1,1,2,1,1,2,0,1
966,3,35,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
969,3,35,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
977,1,50,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
978,2,45,1,3,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
992,1,75,1,4,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
994,3,25,1,4,2,0,0,0,0,0,0,16,1,1,1,1,1,2,1,0
999,1,40,1,3,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
1034,1,32,1,1,2,0,0,0,0,0,0,16,1,1,2,1,1,2,0,1
1053,1,55,1,4,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
1056,1,40,1,4,2,0,0,0,0,0,0,16,1,1,1,1,1,2,0,1
